temporada_alta,dif_min,atraso_15,periodo_dia
No,0.0,0,tarde
No,8.0,0,tarde
No,0.0,0,tarde
No,25.0,1,tarde
No,0.0,0,tarde
No,39.0,1,tarde
No,3.0,0,tarde
No,1.0,0,tarde
No,0.0,0,tarde
No,33.0,1,tarde
No,75.0,1,tarde
No,0.0,0,tarde
No,8.0,0,tarde
No,37.0,1,tarde
No,0.0,0,mañana
No,20.0,1,mañana
No,23.0,1,mañana
No,0.0,0,mañana
No,22.0,1,mañana
No,34.0,1,mañana
No,7.0,0,mañana
No,3.0,0,mañana
No,4.0,0,mañana
No,3.0,0,mañana
No,0.0,0,mañana
No,18.0,1,mañana
No,0.0,0,mañana
No,49.0,1,mañana
No,0.0,0,mañana
No,7.0,0,mañana
No,0.0,0,mañana
No,30.0,1,mañana
No,5.0,0,mañana
No,0.0,0,mañana
No,5.0,0,mañana
No,4.0,0,mañana
No,52.0,1,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,1.0,0,mañana
No,9.0,0,noche
No,72.0,1,noche
No,8.0,0,noche
No,4.0,0,noche
No,0.0,0,noche
No,18.0,1,noche
No,28.0,1,noche
No,0.0,0,noche
No,20.0,1,noche
No,1.0,0,noche
No,1.0,0,noche
No,3.0,0,noche
No,7.0,0,noche
No,79.0,1,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,6.0,0,noche
No,11.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,5.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,2.0,0,noche
No,0.0,0,noche
No,52.0,1,noche
No,17.0,1,noche
No,2.0,0,noche
No,6.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,10.0,0,noche
No,0.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,8.0,0,noche
No,3.0,0,tarde
No,9.0,0,tarde
No,2.0,0,tarde
No,0.0,0,tarde
No,1.0,0,tarde
No,0.0,0,tarde
No,42.0,1,tarde
No,3.0,0,tarde
No,3.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,2.0,0,tarde
No,2.0,0,tarde
No,0.0,0,tarde
No,4.0,0,tarde
No,0.0,0,tarde
No,7.0,0,tarde
No,2.0,0,tarde
No,16.0,1,tarde
No,0.0,0,tarde
No,4.0,0,tarde
No,0.0,0,tarde
No,2.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,4.0,0,tarde
No,0.0,0,tarde
No,2.0,0,noche
No,4.0,0,noche
No,0.0,0,noche
No,2.0,0,noche
No,4.0,0,noche
No,3.0,0,noche
No,8.0,0,noche
No,7.0,0,noche
No,5.0,0,noche
No,1.0,0,noche
No,8.0,0,noche
No,0.0,0,noche
No,2.0,0,noche
No,26.0,1,noche
No,65.0,1,noche
No,30.0,1,noche
No,7.0,0,noche
No,8.0,0,noche
No,6.0,0,noche
No,0.0,0,noche
No,4.0,0,noche
No,104.0,1,noche
No,9.0,0,noche
No,3.0,0,noche
No,0.0,0,noche
No,13.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,5.0,0,noche
No,5.0,0,noche
No,16.0,1,tarde
No,31.0,1,tarde
No,2.0,0,tarde
No,5.0,0,tarde
No,7.0,0,tarde
No,2.0,0,tarde
No,5.0,0,tarde
No,4.0,0,tarde
No,4.0,0,tarde
No,1.0,0,tarde
No,11.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,6.0,0,tarde
No,15.0,0,tarde
No,9.0,0,tarde
No,15.0,0,tarde
No,0.0,0,tarde
No,4.0,0,tarde
No,6.0,0,tarde
No,10.0,0,tarde
No,37.0,1,tarde
No,15.0,0,tarde
No,1.0,0,tarde
No,10.0,0,tarde
No,7.0,0,tarde
No,11.0,0,tarde
No,11.0,0,tarde
No,14.0,0,tarde
No,10.0,0,tarde
No,0.0,0,noche
No,15.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,tarde
No,0.0,0,tarde
No,4.0,0,tarde
No,40.0,1,tarde
No,0.0,0,tarde
No,3.0,0,tarde
No,34.0,1,tarde
No,0.0,0,tarde
No,2.0,0,tarde
No,3.0,0,tarde
No,1.0,0,tarde
No,0.0,0,tarde
No,26.0,1,tarde
No,29.0,1,tarde
No,30.0,1,tarde
No,27.0,1,tarde
No,11.0,0,tarde
No,34.0,1,tarde
No,0.0,0,tarde
No,43.0,1,tarde
No,5.0,0,tarde
No,2.0,0,tarde
No,8.0,0,tarde
No,6.0,0,tarde
No,17.0,1,tarde
No,0.0,0,tarde
No,14.0,0,tarde
No,5.0,0,tarde
No,3.0,0,tarde
No,10.0,0,tarde
No,2.0,0,tarde
No,8.0,0,tarde
No,6.0,0,tarde
No,0.0,0,tarde
No,14.0,0,tarde
No,0.0,0,tarde
No,7.0,0,tarde
No,38.0,1,tarde
No,19.0,1,tarde
No,0.0,0,tarde
No,9.0,0,tarde
No,0.0,0,mañana
No,17.0,1,mañana
No,1.0,0,mañana
No,13.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,15.0,0,mañana
No,24.0,1,mañana
No,0.0,0,mañana
No,6.0,0,mañana
No,8.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,7.0,0,mañana
No,11.0,0,mañana
No,4.0,0,mañana
No,24.0,1,mañana
No,12.0,0,mañana
No,9.0,0,mañana
No,11.0,0,mañana
No,24.0,1,mañana
No,18.0,1,mañana
No,1.0,0,mañana
No,3.0,0,mañana
No,0.0,0,mañana
No,9.0,0,mañana
No,17.0,1,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,2.0,0,mañana
No,3.0,0,mañana
No,0.0,0,mañana
No,1.0,0,mañana
No,13.0,0,mañana
No,12.0,0,mañana
No,99.0,1,mañana
No,11.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,4.0,0,mañana
No,5.0,0,mañana
No,50.0,1,mañana
No,9.0,0,mañana
No,1.0,0,mañana
No,6.0,0,mañana
No,24.0,1,mañana
No,35.0,1,mañana
No,0.0,0,mañana
No,12.0,0,mañana
No,1.0,0,mañana
No,0.0,0,mañana
No,4.0,0,mañana
No,0.0,0,mañana
No,50.0,1,mañana
No,10.0,0,mañana
No,5.0,0,mañana
No,3.0,0,mañana
No,1.0,0,mañana
No,3.0,0,mañana
No,2.0,0,tarde
No,0.0,0,tarde
No,0.0,0,noche
No,10.0,0,noche
No,0.0,0,noche
No,28.0,1,noche
No,4.0,0,noche
No,14.0,0,noche
No,0.0,0,noche
No,9.0,0,noche
No,6.0,0,noche
No,0.0,0,noche
No,34.0,1,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,8.0,0,noche
No,29.0,1,noche
No,11.0,0,noche
No,58.0,1,noche
No,13.0,0,noche
No,4.0,0,noche
No,58.0,1,noche
No,6.0,0,noche
No,6.0,0,noche
No,48.0,1,noche
No,48.0,1,noche
No,21.0,1,noche
No,2.0,0,noche
No,5.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,8.0,0,tarde
No,13.0,0,tarde
No,0.0,0,tarde
No,5.0,0,mañana
No,5.0,0,mañana
No,13.0,0,mañana
No,29.0,1,mañana
No,156.0,1,mañana
No,3.0,0,mañana
No,20.0,1,mañana
No,21.0,1,mañana
No,6.0,0,mañana
No,6.0,0,mañana
No,1.0,0,mañana
No,10.0,0,mañana
No,16.0,1,mañana
No,46.0,1,mañana
No,5.0,0,mañana
No,10.0,0,mañana
No,10.0,0,mañana
No,20.0,1,mañana
No,2.0,0,mañana
No,13.0,0,mañana
No,7.0,0,mañana
No,18.0,1,mañana
No,0.0,0,mañana
No,8.0,0,mañana
No,3.0,0,mañana
No,2.0,0,mañana
No,2.0,0,mañana
No,5.0,0,mañana
No,9.0,0,mañana
No,10.0,0,mañana
No,2.0,0,mañana
No,9.0,0,mañana
No,12.0,0,mañana
No,31.0,1,mañana
No,16.0,1,mañana
No,19.0,1,mañana
No,10.0,0,mañana
No,16.0,1,mañana
No,12.0,0,mañana
No,0.0,0,mañana
No,24.0,1,mañana
No,13.0,0,mañana
No,16.0,1,mañana
No,24.0,1,mañana
No,0.0,0,tarde
No,1.0,0,tarde
No,6.0,0,tarde
No,0.0,0,tarde
No,8.0,0,mañana
No,2.0,0,tarde
No,21.0,1,mañana
No,3.0,0,tarde
No,22.0,1,mañana
No,25.0,1,tarde
No,4.0,0,mañana
No,21.0,1,tarde
No,21.0,1,mañana
No,6.0,0,mañana
No,3.0,0,mañana
No,22.0,1,mañana
No,5.0,0,mañana
No,0.0,0,mañana
No,12.0,0,mañana
No,7.0,0,mañana
No,4.0,0,mañana
No,4.0,0,mañana
No,16.0,1,mañana
No,9.0,0,mañana
No,0.0,0,mañana
No,8.0,0,mañana
No,13.0,0,mañana
No,10.0,0,mañana
No,3.0,0,mañana
No,10.0,0,mañana
No,2.0,0,mañana
No,4.0,0,mañana
No,12.0,0,mañana
No,2.0,0,mañana
No,7.0,0,tarde
No,0.0,0,tarde
No,1.0,0,tarde
No,0.0,0,tarde
No,41.0,1,tarde
No,5.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,3.0,0,tarde
No,8.0,0,noche
No,14.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,156.0,1,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,3.0,0,noche
No,0.0,0,noche
No,145.0,1,noche
No,13.0,0,noche
No,3.0,0,noche
No,3.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,2.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,7.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,2.0,0,noche
No,0.0,0,noche
No,57.0,1,noche
No,7.0,0,noche
No,0.0,0,noche
No,16.0,1,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,20.0,1,noche
No,3.0,0,noche
No,8.0,0,noche
No,5.0,0,noche
No,41.0,1,noche
No,0.0,0,noche
No,10.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,16.0,1,mañana
No,10.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,12.0,0,mañana
No,9.0,0,mañana
No,8.0,0,mañana
No,2.0,0,mañana
No,90.0,1,mañana
No,3.0,0,mañana
No,6.0,0,mañana
No,12.0,0,mañana
No,9.0,0,mañana
No,0.0,0,mañana
No,84.0,1,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,35.0,1,mañana
No,0.0,0,mañana
No,16.0,1,mañana
No,8.0,0,mañana
No,1.0,0,tarde
No,9.0,0,tarde
No,3.0,0,tarde
No,6.0,0,tarde
No,2.0,0,tarde
No,3.0,0,tarde
No,10.0,0,tarde
No,8.0,0,tarde
No,4.0,0,tarde
No,1.0,0,tarde
No,6.0,0,tarde
No,1.0,0,tarde
No,9.0,0,tarde
No,17.0,1,tarde
No,7.0,0,tarde
No,161.0,1,tarde
No,8.0,0,tarde
No,10.0,0,tarde
No,54.0,1,tarde
No,0.0,0,tarde
No,17.0,1,tarde
No,0.0,0,tarde
No,3.0,0,tarde
No,7.0,0,tarde
No,17.0,1,tarde
No,9.0,0,tarde
No,1.0,0,noche
No,0.0,0,noche
No,9.0,0,noche
No,13.0,0,noche
No,6.0,0,noche
No,4.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,12.0,0,noche
No,18.0,1,noche
No,2.0,0,noche
No,3.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,2.0,0,noche
No,2.0,0,noche
No,0.0,0,noche
No,3.0,0,noche
No,0.0,0,noche
No,5.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,8.0,0,mañana
No,9.0,0,mañana
No,17.0,1,mañana
No,12.0,0,mañana
No,38.0,1,mañana
No,14.0,0,mañana
No,0.0,0,mañana
No,15.0,0,mañana
No,25.0,1,mañana
No,11.0,0,mañana
No,13.0,0,mañana
No,25.0,1,mañana
No,2.0,0,mañana
No,21.0,1,mañana
No,10.0,0,mañana
No,6.0,0,mañana
No,7.0,0,mañana
No,18.0,1,mañana
No,9.0,0,mañana
No,24.0,1,mañana
No,19.0,1,mañana
No,15.0,0,mañana
No,13.0,0,mañana
No,6.0,0,mañana
No,17.0,1,mañana
No,9.0,0,mañana
No,16.0,1,mañana
No,0.0,0,tarde
No,40.0,1,noche
No,11.0,0,tarde
No,34.0,1,mañana
No,12.0,0,noche
No,23.0,1,mañana
No,52.0,1,noche
No,1.0,0,mañana
No,127.0,1,noche
No,7.0,0,mañana
No,0.0,0,mañana
No,11.0,0,mañana
No,16.0,1,mañana
No,5.0,0,mañana
No,6.0,0,mañana
No,17.0,1,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,21.0,1,mañana
No,3.0,0,mañana
No,12.0,0,mañana
No,12.0,0,mañana
No,7.0,0,mañana
No,10.0,0,mañana
No,14.0,0,mañana
No,0.0,0,mañana
No,13.0,0,mañana
No,37.0,1,mañana
No,0.0,0,mañana
No,35.0,1,mañana
No,32.0,1,tarde
No,7.0,0,tarde
No,7.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,1.0,0,tarde
No,15.0,0,tarde
No,2.0,0,tarde
No,0.0,0,tarde
No,3.0,0,tarde
No,0.0,0,tarde
No,3.0,0,tarde
No,6.0,0,tarde
No,14.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,3.0,0,tarde
No,2.0,0,tarde
No,17.0,1,tarde
No,0.0,0,tarde
No,62.0,1,tarde
No,25.0,1,tarde
No,30.0,1,tarde
No,13.0,0,tarde
No,28.0,1,tarde
No,6.0,0,mañana
No,21.0,1,mañana
No,16.0,1,mañana
No,4.0,0,mañana
No,0.0,0,mañana
No,8.0,0,mañana
No,3.0,0,mañana
No,0.0,0,mañana
No,19.0,1,mañana
No,5.0,0,mañana
No,4.0,0,mañana
No,2.0,0,mañana
No,0.0,0,mañana
No,3.0,0,mañana
No,6.0,0,mañana
No,1.0,0,mañana
No,1.0,0,mañana
No,3.0,0,mañana
No,0.0,0,mañana
No,2.0,0,tarde
No,6.0,0,tarde
No,2.0,0,tarde
No,34.0,1,tarde
No,2.0,0,tarde
No,4.0,0,tarde
No,16.0,1,tarde
No,17.0,1,tarde
No,4.0,0,tarde
No,0.0,0,tarde
No,157.0,1,tarde
No,0.0,0,tarde
No,9.0,0,tarde
No,22.0,1,tarde
No,2.0,0,tarde
No,2.0,0,tarde
No,161.0,1,tarde
No,9.0,0,tarde
No,8.0,0,tarde
No,110.0,1,tarde
No,6.0,0,tarde
No,6.0,0,tarde
No,3.0,0,tarde
No,0.0,0,tarde
No,2.0,0,tarde
No,5.0,0,tarde
No,13.0,0,mañana
No,15.0,0,mañana
No,18.0,1,mañana
No,1.0,0,mañana
No,12.0,0,mañana
No,10.0,0,mañana
No,4.0,0,mañana
No,108.0,1,mañana
No,66.0,1,mañana
No,25.0,1,mañana
No,52.0,1,mañana
No,4.0,0,mañana
No,7.0,0,mañana
No,46.0,1,mañana
No,5.0,0,mañana
No,74.0,1,mañana
No,7.0,0,mañana
No,17.0,1,mañana
No,34.0,1,mañana
No,17.0,1,mañana
No,14.0,0,noche
No,0.0,0,tarde
No,18.0,1,noche
No,23.0,1,noche
No,40.0,1,noche
No,4.0,0,tarde
No,14.0,0,noche
No,13.0,0,noche
No,13.0,0,noche
No,15.0,0,tarde
No,79.0,1,noche
No,0.0,0,noche
No,8.0,0,tarde
No,6.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,140.0,1,tarde
No,0.0,0,tarde
No,7.0,0,tarde
No,8.0,0,tarde
No,0.0,0,tarde
No,21.0,1,tarde
No,43.0,1,noche
No,9.0,0,noche
No,83.0,1,noche
No,0.0,0,noche
No,52.0,1,noche
No,25.0,1,noche
No,11.0,0,noche
No,0.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,17.0,1,noche
No,14.0,0,noche
No,6.0,0,noche
No,19.0,1,noche
No,16.0,1,noche
No,9.0,0,noche
No,2.0,0,noche
No,0.0,0,noche
No,5.0,0,noche
No,4.0,0,noche
No,0.0,0,noche
No,8.0,0,noche
No,0.0,0,noche
No,6.0,0,noche
No,0.0,0,noche
No,7.0,0,noche
No,0.0,0,noche
No,4.0,0,noche
No,0.0,0,noche
No,2.0,0,noche
No,18.0,1,noche
No,59.0,1,noche
No,12.0,0,noche
No,15.0,0,noche
No,0.0,0,noche
No,1.0,0,noche
No,6.0,0,noche
No,0.0,0,noche
No,5.0,0,noche
No,20.0,1,noche
No,52.0,1,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,mañana
No,0.0,0,mañana
No,16.0,1,mañana
No,0.0,0,mañana
No,25.0,1,mañana
No,0.0,0,mañana
No,7.0,0,mañana
No,71.0,1,noche
No,4.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,3.0,0,noche
No,4.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
Si,119.0,1,noche
Si,0.0,0,noche
Si,3.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,17.0,1,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,8.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,1.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,3.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,25.0,1,noche
Si,0.0,0,noche
Si,6.0,0,noche
Si,0.0,0,noche
Si,91.0,1,noche
Si,68.0,1,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
No,7.0,0,mañana
No,9.0,0,mañana
No,24.0,1,mañana
No,62.0,1,mañana
No,26.0,1,mañana
No,1.0,0,mañana
No,5.0,0,mañana
No,10.0,0,mañana
No,12.0,0,mañana
No,33.0,1,mañana
No,0.0,0,mañana
No,5.0,0,mañana
Si,65.0,1,mañana
Si,44.0,1,mañana
Si,48.0,1,mañana
Si,26.0,1,mañana
Si,74.0,1,mañana
Si,28.0,1,mañana
Si,32.0,1,mañana
Si,89.0,1,mañana
Si,61.0,1,mañana
Si,58.0,1,mañana
Si,26.0,1,mañana
Si,46.0,1,mañana
Si,22.0,1,mañana
Si,39.0,1,mañana
Si,51.0,1,mañana
No,2.0,0,tarde
No,3.0,0,tarde
No,14.0,0,tarde
No,0.0,0,tarde
No,9.0,0,tarde
No,0.0,0,tarde
No,2.0,0,tarde
No,0.0,0,tarde
No,31.0,1,tarde
No,9.0,0,tarde
No,5.0,0,tarde
No,12.0,0,tarde
Si,7.0,0,tarde
Si,0.0,0,tarde
Si,95.0,1,tarde
Si,4.0,0,tarde
Si,20.0,1,tarde
Si,0.0,0,tarde
Si,4.0,0,tarde
Si,13.0,0,tarde
Si,0.0,0,tarde
Si,10.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,27.0,1,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,18.0,1,tarde
No,19.0,1,tarde
No,4.0,0,tarde
No,3.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
Si,7.0,0,tarde
Si,1.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,3.0,0,tarde
Si,0.0,0,tarde
Si,2.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,23.0,1,tarde
Si,0.0,0,tarde
Si,24.0,1,tarde
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,3.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
Si,3.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,3.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
Si,0.0,0,noche
No,0.0,0,mañana
No,0.0,0,mañana
No,87.0,1,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,30.0,1,mañana
No,3.0,0,mañana
No,0.0,0,mañana
No,51.0,1,mañana
No,28.0,1,mañana
No,0.0,0,mañana
No,2.0,0,mañana
No,25.0,1,mañana
Si,73.0,1,mañana
Si,0.0,0,mañana
Si,0.0,0,mañana
Si,12.0,0,mañana
Si,18.0,1,mañana
Si,0.0,0,mañana
Si,9.0,0,mañana
Si,0.0,0,mañana
Si,5.0,0,mañana
Si,16.0,1,mañana
Si,52.0,1,mañana
Si,4.0,0,mañana
Si,53.0,1,mañana
Si,24.0,1,mañana
Si,1.0,0,mañana
Si,9.0,0,mañana
Si,19.0,1,mañana
No,0.0,0,mañana
No,12.0,0,mañana
No,0.0,0,mañana
No,10.0,0,mañana
No,1.0,0,mañana
No,0.0,0,mañana
No,19.0,1,mañana
No,13.0,0,mañana
No,0.0,0,mañana
No,73.0,1,mañana
No,48.0,1,mañana
No,0.0,0,mañana
No,21.0,1,mañana
No,9.0,0,mañana
Si,113.0,1,mañana
Si,5.0,0,mañana
Si,0.0,0,mañana
Si,5.0,0,mañana
Si,16.0,1,mañana
Si,9.0,0,mañana
Si,6.0,0,mañana
Si,8.0,0,mañana
Si,26.0,1,mañana
Si,23.0,1,mañana
Si,54.0,1,mañana
Si,37.0,1,mañana
Si,0.0,0,mañana
Si,8.0,0,mañana
Si,11.0,0,mañana
Si,0.0,0,mañana
Si,27.0,1,mañana
No,18.0,1,tarde
No,1.0,0,tarde
No,64.0,1,tarde
No,9.0,0,tarde
No,55.0,1,tarde
No,11.0,0,tarde
No,76.0,1,tarde
No,61.0,1,tarde
No,8.0,0,tarde
No,53.0,1,tarde
No,42.0,1,tarde
No,79.0,1,tarde
No,26.0,1,tarde
No,45.0,1,tarde
Si,24.0,1,tarde
Si,15.0,0,tarde
Si,106.0,1,tarde
Si,83.0,1,tarde
Si,22.0,1,tarde
Si,22.0,1,tarde
Si,47.0,1,tarde
Si,29.0,1,tarde
Si,32.0,1,tarde
Si,28.0,1,tarde
Si,31.0,1,tarde
Si,34.0,1,tarde
Si,56.0,1,tarde
Si,17.0,1,tarde
Si,15.0,0,tarde
Si,20.0,1,tarde
Si,19.0,1,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,0.0,0,tarde
No,4.0,0,tarde
No,7.0,0,tarde
No,1.0,0,tarde
No,13.0,0,tarde
No,108.0,1,tarde
No,23.0,1,tarde
No,12.0,0,tarde
No,0.0,0,tarde
No,34.0,1,tarde
No,49.0,1,tarde
Si,70.0,1,tarde
Si,2.0,0,tarde
Si,110.0,1,tarde
Si,1.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,17.0,1,tarde
Si,11.0,0,tarde
Si,0.0,0,tarde
Si,0.0,0,tarde
Si,26.0,1,tarde
Si,1.0,0,tarde
Si,7.0,0,tarde
Si,3.0,0,tarde
Si,11.0,0,tarde
Si,33.0,1,tarde
Si,18.0,1,tarde
No,5.0,0,mañana
No,7.0,0,mañana
No,0.0,0,mañana
No,12.0,0,mañana
No,0.0,0,mañana
No,3.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
No,146.0,1,mañana
No,0.0,0,mañana
No,6.0,0,mañana
No,0.0,0,mañana
No,0.0,0,mañana
Si,20.0,1,mañana
Si,3.0,0,mañana
Si,0.0,0,mañana
Si,0.0,0,mañana
Si,2.0,0,mañana
Si,0.0,0,mañana
Si,12.0,0,mañana
Si,0.0,0,mañana
Si,0.0,0,mañana
Si,0.0,0,mañana
Si,12.0,0,mañana
Si,11.0,0,mañana
Si,12.0,0,mañana
Si,23.0,1,mañana
Si,3.0,0,mañana
Si,11.0,0,mañana
Si,3.0,0,mañana
No,12.0,0,noche
No,0.0,0,noche
No,1.0,0,noche
No,11.0,0,noche
No,44.0,1,noche
No,29.0,1,noche
No,62.0,1,noche
No,34.0,1,noche
No,53.0,1,noche
No,25.0,1,noche
No,15.0,0,noche
No,83.0,1,noche
Si,55.0,1,noche
Si,77.0,1,noche
Si,30.0,1,noche
Si,15.0,0,noche
Si,30.0,1,noche
Si,28.0,1,noche
Si,14.0,0,noche
Si,0.0,0,noche
Si,26.0,1,noche
Si,17.0,1,noche
Si,100.0,1,noche
Si,21.0,1,noche
Si,85.0,1,noche
Si,14.0,0,noche
Si,5.0,0,noche
Si,40.0,1,noche
Si,58.0,1,noche
No,7.0,0,noche
No,16.0,1,noche
Si,10.0,0,noche
Si,0.0,0,noche
Si,21.0,1,noche
No,31.0,1,mañana
No,6.0,0,mañana
No,0.0,0,mañana
No,79.0,1,mañana
No,4.0,0,mañana
No,18.0,1,mañana
No,2.0,0,mañana
No,1.0,0,mañana
No,1.0,0,mañana
No,1.0,0,mañana
No,9.0,0,mañana
No,0.0,0,mañana
No,3.0,0,mañana
No,14.0,0,mañana
Si,66.0,1,mañana
Si,67.0,1,mañana
Si,53.0,1,mañana
Si,89.0,1,mañana
Si,0.0,0,mañana
Si,27.0,1,mañana
Si,5.0,0,mañana
Si,0.0,0,mañana
Si,6.0,0,mañana
Si,31.0,1,mañana
Si,0.0,0,mañana
Si,0.0,0,mañana
Si,7.0,0,mañana
Si,5.0,0,mañana
Si,0.0,0,mañana
No,7.0,0,tarde
No,47.0,1,tarde
No,10.0,0,tarde
No,29.0,1,tarde
No,15.0,0,tarde
No,25.0,1,tarde
No,46.0,1,tarde
No,42.0,1,tarde
No,8.0,0,tarde
No,1.0,0,tarde
No,5.0,0,tarde
No,25.0,1,tarde
No,26.0,1,tarde
No,14.0,0,tarde
Si,33.0,1,tarde
Si,45.0,1,tarde
Si,13.0,0,tarde
Si,40.0,1,tarde
Si,14.0,0,tarde
Si,22.0,1,tarde
Si,25.0,1,tarde
Si,34.0,1,tarde
Si,15.0,0,tarde
Si,57.0,1,tarde
Si,25.0,1,tarde
Si,130.0,1,tarde
Si,20.0,1,tarde
Si,51.0,1,tarde
Si,52.0,1,tarde
Si,23.0,1,tarde
Si,7.0,0,tarde
Si,47.0,1,noche
No,0.0,0,noche
No,2.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,5.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
No,0.0,0,noche
Si,0.0,0,noche
Si,27.0,1,noche
Si,0.0,0,noche
Si,0.0,0,noche
